source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,Aspect,Slope,temperature,precipitation,wind_speed,event_year,event_month,event_day,event_weekday,season_encoded,event_hour,time_of_day_encoded,risk_zone,distance_to_nearest_landslide,location_risk_score,landslide_occurred
NDTV,http://www.ndtv.com/others-news/3-injured-in-landslide-in-kupwara-in-jammu-and-kashmir-752941,7167,2015-04-08, 12:00:00 AM,Keran,"A landslide struck between Mundian and Det Bridge in Keran sector near the Line of Control (LoC) this afternoon, trapping three persons, a police official told PTI in Srinagar.",Keran,1km,landslide,continuous_rain,small,above_road,0.0,3.0,,,,glc,7167,India,IN,Kashmir,0,Athmuqam,11.40937,2015-07-13 15:49:00,2017-11-20 15:17:00,2018-02-15 15:51:00,73.9593,34.6609,,,2.3,0.1,1.8,2015,4,8,2,1,0,0,0.0,29.84465755078381,0,
Daji World,http://www.daijiworld.com/news/news_disp.asp?n_id=314023,7127,2015-04-22, 04:00:00 PM,under the third and fourth Padil-Bajal under-bridge railway tracks,"It is learnt that when concrete slabs were being pushed below the tracks, mounds of mud fell from above. Overnight rains on Tuesday are being blamed for this situation.",under the third and fourth Padil-Bajal under-bridge railway tracks,1km,mudslide,downpour,small,above_road,0.0,0.0,,,,glc,7127,India,IN,Karnataka,417387,Mangalore,6.49607,2015-07-09 20:51:00,2017-11-20 15:17:00,2018-02-15 15:51:00,74.8852,12.8659,8.13010597229004,89.9997024536133,24.7,3.5,3.7,2015,4,22,2,1,0,0,2.0,0.6320577087689085,0,
The Hindu,http://www.thehindu.com/news/cities/Vijayawada/landslide-hits-traffic-near-kummaripalem/article7140524.ece,7123,2015-04-26, 12:00:00 AM,"Head Water Works, Kummaripalem, Vijayawada","Boulders rolled down from the Indrakeeladri near the Head Water Works at Kummaripalem here on Friday, causing panic among the road users. However, none were injured.","Head Water Works, Kummaripalem, Vijayawada",1km,landslide,unknown,small,above_road,0.0,0.0,,,,glc,7123,India,IN,Andhra Pradesh,874587,Vijayawāda,3.00863,2015-07-09 19:31:00,2017-11-20 15:17:00,2018-02-15 15:51:00,80.6024,16.5172,0.0,0.0,26.3,0.0,10.7,2015,4,26,6,1,0,0,2.0,0.463035850065497,0,
The Times of India,http://timesofindia.indiatimes.com/city/bhubaneswar/Uttarakhand-landslide-54-pilgrims-to-board-train-back-home-today/articleshow/47118314.cms,7111,2015-04-28, 12:00:00 AM,"Vishnuprayag, Joshimath","Fifty-four Bhadrak denizens, who were stranded in Uttarakhand due to landslide following heavy rain at Vishnuprayag since Tuesday,","Vishnuprayag, Joshimath",1km,landslide,continuous_rain,small,above_road,0.0,0.0,,,,glc,7111,India,IN,Uttarakhand,13865,Joshīmath,1.24233,2015-07-08 20:07:00,2017-11-20 15:17:00,2018-02-15 15:51:00,79.5765,30.5631,275.068084716797,90.0,12.2,0.0,4.3,2015,4,28,1,1,0,0,0.0,1.7193219672724138,0,
Niti Central,http://www.niticentral.com/2015/04/30/badrinath-route-faces-landslides-500-pilgrims-stranded-311523.html,7110,2015-04-30, 12:00:00 AM,Rishikesh-Badrinath National Highway near Joshimath,About 500 pilgrims were stranded in Badrinath after a fresh landslide blocked the road near Joshimath in Chamoli district here today.,Rishikesh-Badrinath National Highway near Joshimath,5km,landslide,continuous_rain,small,above_road,0.0,0.0,,,,glc,7110,India,IN,Uttarakhand,13865,Joshīmath,1.19578,2015-07-08 20:00:00,2017-11-20 15:17:00,2018-02-15 15:51:00,79.5541,30.5568,11.0283603668213,90.0,8.8,0.0,5.6,2015,4,30,3,1,0,0,0.0,0.5653792690861288,0,
Greater Kashmir,http://www.greaterkashmir.com/news/state/landslide-on-mughal-road-hampers-vehicular-movement/186410.html,7062,2015-05-14, 09:00:00 AM,"Poshiana, 27 km point of road from Bafliaz","As per reports, the rainfall since early morning triggered landslide near Poshana Village which forced authorities to close Mughal Road for traffic movement.","Poshiana, 27 km point of road from Bafliaz",1km,landslide,downpour,small,above_road,0.0,0.0,,,,glc,7062,India,IN,Kashmir,3857,Thanna Mandi,13.69709,2015-07-02 19:28:00,2017-11-20 15:17:00,2018-02-15 15:51:00,74.4838,33.6303,,,6.8,0.6,1.1,2015,5,14,3,1,0,0,0.0,14.04353520533886,0,
The Olympian,http://www.theolympian.com/2015/05/27/3746897/rhododendron-explorers-from-south.html,7031,2015-05-24, 12:00:00 AM,"Bop, Sikkim","Approximately 1200 tourists were stranded. The landslide blocked three switchbacks on the main road. By the evening, that stretch was impassable.","Bop, Sikkim",1km,landslide,unknown,medium,above_road,0.0,0.0,,,,glc,7031,India,IN,Sikkim,1464,Mangan,17.93173,2015-06-30 20:57:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.6586,27.6163,0.0,0.0,10.5,0.1,2.6,2015,5,24,6,1,0,0,4.0,1.7699025163033215,0,
Kashmir Images,http://www.dailykashmirimages.com/news-fresh-landslide-at-zojila-snaps-srinagar-ladakh-road-link-79989.aspx,7026,2015-05-30, 12:00:00 AM,Zojila Pass,"The fresh snap is another breakage ever since the road was reopened early this month after remaining closed for about five winter months due to snowfall. The fresh landslide was triggered by rainfall. With the result, no vehicle was allowed to move from Sonamarg to Leh. Similarly, many Kashmir-bound vehicles have remained stranded on other side of the Pass.",Zojila Pass,1km,landslide,rain,small,above_road,0.0,0.0,,,,glc,7026,India,IN,Kashmir,7750,Pahalgām,29.70137,2015-06-30 18:53:00,2017-11-20 15:17:00,2018-02-15 15:51:00,75.4446,34.2607,,,1.3,0.0,3.2,2015,5,30,5,1,0,0,0.0,0.1955367007612724,0,
First Post,http://www.firstpost.com/india/two-dead-2-injured-landslide-arunachal-pradesh-school-remain-shut-heavy-rainfall-alert-2287954.html,6971,2015-06-09, 12:00:00 AM,"Itanagar, Arunachal Pradesh",Two people died while two others were seriously injured when their dwelling was hit by a landslide on Tuesday,"Itanagar, Arunachal Pradesh",5km,landslide,continuous_rain,medium,above_road,2.0,2.0,,,,glc,6971,India,IN,Arunachal Pradesh,44971,Itānagar,1.30114,2015-06-25 20:30:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.816,27.0987,35.8367691040039,89.9995574951172,23.1,1.0,6.3,2015,6,9,1,1,0,0,1.0,5.355311851501559,0,
The Times of India,http://timesofindia.indiatimes.com/city/mumbai/Two-injured-in-landslide-at-Gilbert-Hill/articleshow/47646786.cms,6972,2015-06-12, 11:15:00 AM,"Gilbert Hill, Andheri West, Mumbai",Rainfall resulted in some of the rocks on Gilbert Hill coming off.,"Gilbert Hill, Andheri West, Mumbai",1km,landslide,downpour,small,above_road,0.0,2.0,,,,glc,6972,India,IN,Maharashtra,20000,Powai,6.76869,2015-06-25 20:30:00,2017-11-20 15:17:00,2018-02-15 15:51:00,72.8406,19.1209,,,26.3,0.4,7.7,2015,6,12,4,1,0,0,3.0,5.147886893905981,0,
newKarala,http://www.newkerala.com/news/2015/fullnews-73439.html,6968,2015-06-13, 12:00:00 AM,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",At least four people including three women were killed and two others injured in landslide following heavy rainfall…when a tea shop was buried,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",5km,landslide,continuous_rain,medium,unknown,4.0,2.0,,,,glc,6968,India,IN,Meghalaya,132842,Shillong,35.09387,2015-06-25 20:05:00,2017-11-20 15:17:00,2018-02-15 15:51:00,92.2121,25.463,0.0,0.0,18.9,1.4,5.6,2015,6,13,5,1,0,0,1.0,13.45402293880471,0,
Ani News,http://www.aninews.in/videogallery9/38760-landslide-hits-toy-train-services-in-west-bengal.html,6967,2015-06-13, 06:30:00 AM,"Darjeeling Heritage Railway, Darjeeling",Massive landslide in West Bengal hit toy train service...Boulders and debris fell on the rail tracks caused by incessant rain followed by the landslide.,"Darjeeling Heritage Railway, Darjeeling",1km,landslide,downpour,medium,above_road,0.0,0.0,,,,glc,6967,India,IN,West Bengal,123797,Dārjiling,2.65817,2015-06-25 19:56:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.2476,27.0165,329.268524169922,89.9963607788086,15.5,0.4,0.8,2015,6,13,5,1,0,0,4.0,1.0475724169740492,0,
The Shillong Times,http://www.theshillongtimes.com/2015/06/17/entire-family-among-5-dead-in-tura-landslides/,6969,2015-06-16, 06:15:00 AM,"Nakham Bazaar, Tura, Meghalaya",Huge tons of mud and boulders came crashing down from the above cliffs completely destroying the home.,"Nakham Bazaar, Tura, Meghalaya",1km,landslide,downpour,medium,urban,4.0,0.0,,,,glc,6969,India,IN,Meghalaya,63645,Tura,1.30159,2015-06-25 20:11:00,2017-11-20 15:17:00,2018-02-15 15:51:00,90.215,25.5114,0.0,0.0,23.4,0.0,5.8,2015,6,16,1,1,0,0,4.0,0.3746773118477867,0,
The Shillong Times,http://www.theshillongtimes.com/2015/06/17/entire-family-among-5-dead-in-tura-landslides/,6970,2015-06-16, 12:00:00 AM,Akonggre,Chotelal Prasad was severely injured after boulders fell on his house and was rushed to Tura Civil Hospital where he succumbed to his injuries.,Akonggre,1km,rock_fall,downpour,small,above_road,1.0,0.0,,,,glc,6970,India,IN,Meghalaya,63645,Tura,1.79502,2015-06-25 20:15:00,2017-11-20 15:17:00,2018-02-15 15:51:00,90.2191,25.5084,0.0,0.0,23.4,0.0,5.8,2015,6,16,1,1,0,0,4.0,0.7093126627234243,0,
The Statesman,http://www.thestatesman.com/news/northeast/landslides-snap-siliguri-gangtok-road-link/70121.html,6964,2015-06-17, 12:00:00 AM,"National Highway 31A, Darjeeling Hills","Note: one article listed multiple landslides, unspecific. Following heavy rainfall in the Darjeeling hills, there were three landslides at three spots on National Highway 31A, considered the lifeline of Sikkim.","National Highway 31A, Darjeeling Hills",50km,landslide,downpour,small,unknown,0.0,0.0,,,,glc,6964,India,IN,West Bengal,43000,Kālimpang,6.96339,2015-06-25 19:37:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.443,27.0087,117.01537322998,89.9991760253906,22.4,0.3,4.1,2015,6,17,2,1,0,0,4.0,1.82322769171923,0,
The Statesman,http://www.thestatesman.com/news/northeast/landslides-snap-siliguri-gangtok-road-link/70121.html,6965,2015-06-17, 12:00:00 AM,"National Highway 31A, Darjeeling Hills","Note: one article listed multiple landslides, unspecific. Following heavy rainfall in the Darjeeling hills, there were three landslides at three spots on National Highway 31A, considered the lifeline of Sikkim.","National Highway 31A, Darjeeling Hills",50km,landslide,downpour,small,unknown,0.0,0.0,,,,glc,6965,India,IN,West Bengal,43000,Kālimpang,5.85756,2015-06-25 19:40:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.4301,27.0257,137.310333251953,89.9993667602539,22.8,0.5,2.9,2015,6,17,2,1,0,0,4.0,0.8405829063429509,0,
The Statesman,http://www.thestatesman.com/news/northeast/landslides-snap-siliguri-gangtok-road-link/70121.html,6966,2015-06-17, 12:00:00 AM,"National Highway 31A, Darjeeling Hills","Note: one article listed multiple landslides, unspecific. Following heavy rainfall in the Darjeeling hills, there were three landslides at three spots on National Highway 31A, considered the lifeline of Sikkim.","National Highway 31A, Darjeeling Hills",50km,landslide,downpour,small,unknown,0.0,0.0,,,,glc,6966,India,IN,West Bengal,43000,Kālimpang,8.53707,2015-06-25 19:44:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.4314,26.9974,118.894744873047,89.9990768432617,23.2,0.5,2.9,2015,6,17,2,1,0,0,4.0,1.0443880289211471,0,
Goa,http://www.goacom.com/goa-news-highlights/27394-cm-announces-rs1-lakh-ex-gratia-for-dongri-landslide-hit-families,6962,2015-06-18, 10:00:00 PM,Dhaktebhat in Dongri village of St Andre constituency,"The landslide had occurred late night on June 18, following incessant rains, with the mud and boulders damaging at least 3 to 4 houses",Dhaktebhat in Dongri village of St Andre constituency,10km,landslide,continuous_rain,medium,unknown,0.0,0.0,,,,glc,6962,India,IN,Goa,5656,Goa Velha,4.44416,2015-06-25 19:15:00,2017-11-20 15:17:00,2018-02-15 15:51:00,73.927,15.4465,246.037506103516,89.9977645874023,24.9,4.8,12.2,2015,6,18,3,1,0,0,3.0,7.113132254705323,0,
The Statesmen,http://www.thestatesman.com/news/northeast/27-graves-damaged-in-mizoram-landslide/70263.html,6963,2015-06-19, 12:00:00 AM,"Muanna locality, Mizoram",At least 27 graves of a cemetery were damaged in rain-triggered landslide,"Muanna locality, Mizoram",50km,landslide,rain,medium,natural_slope,0.0,0.0,,,,glc,6963,India,IN,Mizoram,265331,Aizawl,2.55543,2015-06-25 19:28:00,2017-11-20 15:17:00,2018-02-15 15:51:00,92.7362,23.7131,0.0,0.0,20.4,0.0,2.9,2015,6,19,4,1,0,0,1.0,2.409777398496725,0,
E-Pao,http://e-pao.net/GP.asp?src=34..200615.jun15,6945,2015-06-19, 12:00:00 AM,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District",Tamei to Kangpokpi via Imphal road remained cut off for the last few days due to huge landslides near a diesel oil pump located some half a kilometer from Tamei Headquarters.  Contractor engaged under NEC road construction at Tamei has been clearing the site for two days,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District",1km,landslide,monsoon,medium,above_road,0.0,0.0,,,,glc,6945,India,IN,Manipur,223523,Imphal,46.89414,2015-06-25 14:16:00,2017-11-20 15:17:00,2018-02-15 15:51:00,93.686,25.16,0.0,0.0,20.8,0.0,2.2,2015,6,19,4,1,0,0,1.0,0.6557039570040605,0,
The Tribune India,http://www.tribuneindia.com/news/uttarakhand/rain-disrupts-kedarnath-yatra-for-three-hours/96406.html,6947,2015-06-21, 12:00:00 AM,Satpuli-Kanskhet Road in Pauri Garhwal district,Traffic was held up on the Satpuli-Kanskhet Road in Pauri Garhwal district due to a landslide. Rain that started late Friday night continued till morning hours today,Satpuli-Kanskhet Road in Pauri Garhwal district,25km,landslide,rain,small,above_road,0.0,0.0,,,,glc,6947,India,IN,Uttarakhand,2130,Devaprayāg,13.32984,2015-06-25 15:21:00,2017-11-20 15:17:00,2018-02-15 15:51:00,78.6278,30.0261,255.067932128906,90.0,25.0,0.6,4.3,2015,6,21,6,1,0,0,0.0,4.706131144786259,0,
The Times of India,http://timesofindia.indiatimes.com/city/pune/Midnight-landslide-flattens-trust-office-at-Karla-temple/articleshow/47777801.cms,6973,2015-06-21, 12:00:00 AM,"Ekvira Devi temple, Karla near Khandala","Navnath Deshmukh, treasurer of the Ekvira Devi temple trust told TOI that the landslide took place following heavy rains in the area. ""Huge boulders fell on the office of the trust near the temple,"" he said. He said the office was completely destroyed...The trustees feel that there are chances of more landslides. ""There are gaps in the rocks near the temple.","Ekvira Devi temple, Karla near Khandala",exact,landslide,continuous_rain,small,natural_slope,0.0,0.0,,,,glc,6973,India,IN,Maharashtra,58562,Lonavla,7.59772,2015-06-25 20:36:00,2017-11-20 15:17:00,2018-02-15 15:51:00,73.4703,18.7833,0.0,0.0,21.8,0.3,12.5,2015,6,21,6,1,0,0,3.0,7.038719679058215,0,
dna,http://www.dnaindia.com/india/report-ratnagiri-landslide-at-least-12-people-feared-buried-under-debris-2097800,6949,2015-06-22, 03:30:00 AM,Dabhol village of Maharashtra's Ratnagiri district,At least 12 people are feared to be buried under the debris after three houses collapsed,Dabhol village of Maharashtra's Ratnagiri district,5km,landslide,downpour,medium,unknown,12.0,0.0,,,,glc,6949,India,IN,Maharashtra,9142,Dābhol,0.73263,2015-06-25 15:32:00,2017-11-20 15:17:00,2018-02-15 15:51:00,73.1742,17.5861,0.0,0.0,26.1,3.5,30.3,2015,6,22,0,1,0,0,3.0,36.95454063607061,0,
dna,http://www.dnaindia.com/india/report-landslide-on-mumbai-pune-expressway-2097780,6948,2015-06-22, 12:00:00 AM,Mumbai-Pune Expressway near Khandala Tunnel,Mumbai bound traffic has been diverted via old Mumbai-Pune Road. Heavy rains lashed Pune and Western Maharashtra with a revival of the monsoon that marked a wet Sunday and disrupted long distance Mumbai bound trains.,Mumbai-Pune Expressway near Khandala Tunnel,exact,rock_fall,monsoon,small,above_road,0.0,0.0,,http://static.dnaindia.com/sites/default/files/2015/06/22/348728-landslide.jpg,,glc,6948,India,IN,Maharashtra,64460,Khopoli,2.97918,2015-08-12 21:32:00,2017-11-20 15:17:00,2018-02-15 15:51:00,73.3678,18.7686,0.0,0.0,22.7,1.5,20.0,2015,6,22,0,1,0,0,3.0,0.5354179173747606,0,
Business Standard,http://www.business-standard.com/article/pti-stories/5-killed-in-landslide-in-maharashtra-115062201135_1.html,6950,2015-06-22, 06:15:00 AM,Village Mohechiwadi under Karjat taluka of Raigad district,"Five persons, including four of a family, were today killed after landslide flattened a house",Village Mohechiwadi under Karjat taluka of Raigad district,1km,landslide,continuous_rain,medium,unknown,5.0,0.0,,,,glc,6950,India,IN,Maharashtra,16060,Neral,0.77358,2015-06-25 16:04:00,2017-11-20 15:17:00,2018-02-15 15:51:00,73.311,19.029,0.0,0.0,25.2,1.6,19.1,2015,6,22,0,1,0,0,3.0,25.739158040940247,0,
Nagaland Post,http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA4MjI0OA%3D%3D,6990,2015-06-24, 12:00:00 AM,"New Land (""""New Colony"""")","Incessant rain and heavy downpour took its toll, in the form of huge landslide which destroyed several houses, properties and road connectivity affecting the normal and regular life of the residents here in New Colony, Zunheboto.","New Land (""""New Colony"""")",5km,landslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,6990,India,IN,Nagaland,29499,Zunheboto,7.81915,2015-06-26 17:57:00,2017-11-20 15:17:00,2018-02-15 15:51:00,94.5466,26.0319,45.9420471191406,89.9740753173828,18.7,0.5,3.1,2015,6,24,2,1,0,0,1.0,3.39200670884094,0,
The Times of India,http://timesofindia.indiatimes.com/city/bengaluru/Landslide-strands-friends-in-Srinagar/articleshow/47823333.cms,7011,2015-06-25, 09:00:00 AM,"NH-1A, 7km from Srinigar","A landslide near Srinagar would stall their journey, get them stuck in a traffic jam stretching 122km long and worse, leave them with no food and little water. There is also the fear of more rain pouring out more worries.   The group has been stranded since Thursday morning at Sham pa, 7km from Srinagar, following a landslide.","NH-1A, 7km from Srinigar",5km,mudslide,downpour,medium,above_road,0.0,0.0,,,,glc,7011,India,IN,Kashmir,4690,Māgām,8.18987,2015-06-29 18:04:00,2017-11-20 15:17:00,2018-02-15 15:51:00,74.6568,34.141,,,14.5,0.2,1.3,2015,6,25,3,1,0,0,0.0,9.011702423269336,0,
The Northlines,http://thenorthlines.com/readMore.aspx?nid=53913,7027,2015-06-25, 12:00:00 AM,Srinigar-Ladakh highway,"Series of unspecified landslides that caused entire 434-km highway to close since the morning, reopen in the afternoon",Srinigar-Ladakh highway,250km,landslide,downpour,medium,unknown,0.0,0.0,,,,glc,7027,India,IN,Kashmir,13838,Kargil,8.50099,2015-06-30 19:02:00,2017-11-20 15:17:00,2018-02-15 15:51:00,76.0539,34.6056,,,6.1,1.9,1.1,2015,6,25,3,1,0,0,0.0,28.56858981606791,0,
The Times of India,http://timesofindia.indiatimes.com/city/mysuru/Temple-priest-53-others-rescued-from-Uttarakhand/articleshow/47850848.cms,7012,2015-06-25, 12:00:00 AM,5 km from Kedarnath Temple,They were stranded in the middle as landslides had taken place at several places en route to Kedarnath.,5 km from Kedarnath Temple,5km,landslide,downpour,medium,above_road,0.0,0.0,,,,glc,7012,India,IN,Uttarakhand,2571,Rudraprayāg,44.67748,2015-06-29 18:38:00,2017-11-20 15:17:00,2018-02-15 15:51:00,79.0479,30.6838,109.948822021484,90.0,13.9,1.8,5.2,2015,6,25,3,1,0,0,0.0,0.4671172409709887,0,
The Times of India,http://timesofindia.indiatimes.com/city/kolkata/Landslides-claim-1-life-block-Hills-road-in-Darjeeling/articleshow/47858393.cms,7021,2015-06-27, 11:00:00 PM,"Old Monastery Road, Ghum",The body of Phupu Doma Bhutia (45) was recovered by her relatives in her shanty in Ghoom on Sunday morning. It is suspected that a loose boulder tumbled down on the hut where Phupu lived.,"Old Monastery Road, Ghum",1km,landslide,downpour,medium,unknown,1.0,0.0,,,,glc,7021,India,IN,West Bengal,123797,Dārjiling,3.1919,2015-06-30 15:43:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.251,27.0076,354.622589111328,89.9980316162109,14.4,0.5,1.8,2015,6,27,5,1,0,0,4.0,0.4372393147247251,0,
The Times of India,http://timesofindia.indiatimes.com/city/kolkata/Landslide-halts-joy-ride-in-Darjeeling/articleshow/47887813.cms,7033,2015-06-29, 12:00:00 AM,NH-55 at Merry Villa,"We had to stop the service because debris have blocked the track at Merry Villa - S Sekhar. At present, all vehicles are waiting in a single file to enter and leave Darjeeling town. ""Boulders are still blocking most of the road space."" - Santosh Tamang",NH-55 at Merry Villa,1km,landslide,downpour,medium,above_road,0.0,0.0,,,,glc,7033,India,IN,West Bengal,123797,Dārjiling,2.67215,2015-07-01 18:12:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.2478,27.0161,295.036376953125,89.9981155395508,16.1,0.8,0.8,2015,6,29,0,1,0,0,4.0,0.0486910685392113,0,
International Business Times,http://www.ibtimes.co.in/west-bengal-landslide-kills-20-darjeeling-district-637669,7035,2015-06-30, 12:00:00 AM,Mahindra,At least 25 people were reported dead in various parts of West Bengal's Darjeeling district on Wednesday in landslides triggered by heavy rainfall the previous night.,Mahindra,1km,landslide,downpour,medium,unknown,3.0,0.0,,,,glc,7035,India,IN,West Bengal,7620,Daulatpur,12.22335,2015-07-01 18:31:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.2746,25.4243,0.0,0.0,25.1,0.4,7.2,2015,6,30,1,1,0,0,4.0,146.07138679719134,0,
The Times of India,http://timesofindia.indiatimes.com/india/Darjeeling-landslides-kill-20/articleshow/47891729.cms,7034,2015-06-30, 12:00:00 AM,"Lava, Kalimpong","In Lava, Kalimpong one student of Class 9 was killed, and all roads to and from Lava are shut down","Lava, Kalimpong",1km,landslide,downpour,medium,unknown,1.0,0.0,,,,glc,7034,India,IN,West Bengal,4026,Rangpo,15.66973,2015-07-01 18:22:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.6556,27.0875,183.383560180664,89.998161315918,15.6,0.4,1.6,2015,6,30,1,1,0,0,4.0,8.312870965783413,0,
Statesman,http://www.thestatesman.com/news/bengal/the-case-of-the-missing-8/79105.html,7363,2015-06-30, 11:00:00 PM,"Limbu Dhura, Tingling","A cousin of the Suvedi family, Balkrishna Suvedi said that that on devastating 30 June night, a total of 19 persons lost their lives in the landslides at Limbu Dhura, Tingling, in Mirik out of which 11 were from their family.","Limbu Dhura, Tingling",25km,landslide,downpour,medium,unknown,19.0,0.0,,http://cms.thestatesman.com/cms/gall_content/2015/7/2015_7$largeimg31_Jul_2015_050958663.jpg,,glc,7363,India,IN,West Bengal,10109,Mirik,0.78377,2015-11-03 18:36:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.1835,26.8843,207.583358764648,89.9840850830078,17.9,1.4,1.9,2015,6,30,1,1,0,0,4.0,2.349636738358622,0,
India Today In,http://indiatoday.intoday.in/story/darjeeling-landslides-heavy-rains-west-bengal/1/448268.html,7039,2015-07-01, 12:00:00 AM,8 mile in Kalimpong,15 people missing at 8th and 11th mile,8 mile in Kalimpong,1km,landslide,downpour,medium,unknown,0.0,0.0,,,,glc,7039,India,IN,West Bengal,43000,Kālimpang,0.90229,2015-07-01 19:09:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.456,27.0678,251.019866943359,89.998405456543,20.9,5.8,1.0,2015,7,1,2,2,0,0,4.0,1.0764596114123794,0,
The Times of India,http://timesofindia.indiatimes.com/india/Darjeeling-landslides-kill-20/articleshow/47891729.cms,7037,2015-07-01, 12:00:00 AM,Kurseong,"According to a report with boulders and rocks covering the main road in Kurseong, at Khahare Khola, the access to Siliguri via NH 55 is cut off.",Kurseong,5km,landslide,downpour,medium,unknown,0.0,0.0,,,,glc,7037,India,IN,West Bengal,46427,Kārsiyāng,0.17186,2015-11-05 14:27:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.2779,26.8811,33.7187957763672,89.9985580444336,19.4,1.5,1.5,2015,7,1,2,2,0,0,4.0,0.1891755624450346,0,
The Times of India,http://timesofindia.indiatimes.com/india/Darjeeling-landslides-kill-20/articleshow/47891729.cmshttp://timesofindia.indiatimes.com/india/Darjeeling-landslides-kill-20/articleshow/47891729.cms,7038,2015-07-01, 12:00:00 AM,"Khahare Khola, Kurseong","According to a report with boulders and rocks covering the main road in Kurseong, at Khahare Khola, the access to Siliguri via NH 55 is cut off.","Khahare Khola, Kurseong",10km,landslide,downpour,medium,above_road,0.0,0.0,,,,glc,7038,India,IN,West Bengal,46427,Kārsiyāng,0.32102,2015-07-01 19:17:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.2807,26.8781,79.9955596923828,89.9991760253906,19.4,1.5,1.5,2015,7,1,2,2,0,0,4.0,0.2223858010598478,0,
"The Hindu, Bharat Press",,7036,2015-07-01, 12:00:00 AM,"Mahendra village, Thana Line, Tingling Garden village in Mirik","At least 20 people went missing after a rain-triggered landslip in Mirik, A local district administration official said the landslip was “huge” and “may have killed many.""Three people were killed in Mahendra village, two in Thana Line and 14 in Tingling Limbu village in Mirik.","Mahendra village, Thana Line, Tingling Garden village in Mirik",5km,landslide,downpour,large,unknown,42.0,0.0,,,,glc,7036,India,IN,West Bengal,10109,Mirik,1.28532,2015-07-09 17:40:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.1881,26.8352,339.619049072266,89.9983215332031,21.4,0.0,2.5,2015,7,1,2,2,0,0,4.0,5.478714583862593,0,
Hindustan Times,http://www.hindustantimes.com/india-news/at-least-30-killed-houses-swept-away-in-darjeeling-landslides/article1-1364708.aspx,7040,2015-07-01, 12:00:00 AM,Sukhiapokhari,At least 30 people were killed in landslides triggered by heavy rainfall in West Bengal's Darjeeling district early on Wednesday even as more reports of major damages were pouring in.,Sukhiapokhari,1km,landslide,downpour,medium,unknown,1.0,0.0,,,,glc,7040,India,IN,West Bengal,123797,Dārjiling,10.64172,2015-10-15 21:40:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.167,26.9978,90.8288345336914,89.9871444702148,16.7,0.0,1.6,2015,7,1,2,2,0,0,4.0,8.251279213712769,0,
The Economic Times,http://economictimes.indiatimes.com/news/politics-and-nation/another-landslip-occurs-in-darjeeling-even-as-people-return-home-from-relief-shelters/articleshow/47945060.cms,7076,2015-07-04, 06:00:00 PM,near Kalijhora,Another landslip occurred in Darjeeling district even as people are returning home from relief camps where they had taken shelter following landslides since July 1 which claimed lives of 40 people. The landslip occurred near Kalijhora last evening but there was no house in that spot and no casualty or injury was reported.,near Kalijhora,1km,landslide,unknown,small,natural_slope,0.0,0.0,,,,glc,7076,India,IN,West Bengal,43000,Kālimpang,15.55312,2015-07-06 15:45:00,2017-11-20 15:17:00,2018-02-15 15:51:00,88.4553,26.9282,39.1011199951172,89.9921035766602,24.6,0.6,4.8,2015,7,4,5,2,0,0,4.0,2.0101266500924373,0,
