source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,Aspect,Slope,temperature,precipitation,wind_speed,event_year,event_month,event_day,event_weekday,season_encoded,event_hour,time_of_day_encoded,risk_zone,distance_to_nearest_landslide,location_risk_score,landslide_occurred
253,698,81,20,57,126,1023,125,1,2,7,1,8,32,11,7,0,2,0,81,0,0,7,26,172,578,0,0,0,95,88,273,211,192,317,296,0,10,28,1,2,0,0,3,988,0,0
127,813,282,204,57,1158,406,1148,4,2,2,1,8,0,11,7,0,2,0,282,0,0,37,47,124,760,0,0,0,707,839,376,242,143,372,319,3,11,10,6,2,0,0,0,1163,0,0
316,418,733,408,57,1097,568,1086,6,2,10,1,8,0,11,7,0,2,0,733,0,0,16,137,166,331,0,0,0,351,2,512,79,162,354,242,6,10,26,0,2,0,0,2,1042,0,0
222,173,391,247,57,309,456,303,4,2,2,1,8,0,11,7,0,2,0,391,0,0,16,15,113,800,0,0,0,392,1221,556,189,148,402,576,4,8,11,3,1,0,0,2,1035,0,0
89,234,1213,660,54,262,645,258,2,2,2,1,7,0,0,7,63,2,0,1213,0,0,24,166,354,750,387,0,0,1196,410,0,0,135,0,180,9,9,20,3,2,0,0,1,363,0,0
292,828,773,63,57,372,27,366,8,2,4,1,8,25,11,7,0,2,0,773,0,0,27,279,33,958,22,0,0,780,199,0,0,212,0,623,1,7,9,6,1,0,0,4,748,0,0
116,793,203,178,57,237,411,233,6,2,2,1,1,32,11,7,0,2,0,203,0,0,37,78,340,536,0,0,0,640,840,543,242,130,0,335,3,10,4,4,2,0,0,0,562,0,0
255,706,212,182,1,833,496,825,6,2,2,1,8,1,11,7,0,2,0,212,0,0,18,99,259,547,0,0,0,14,173,642,243,201,0,530,3,10,8,1,2,0,0,3,245,0,0
31,87,1067,573,57,1172,1048,1162,5,2,1,1,8,0,0,7,0,2,0,1067,0,0,19,220,199,1048,239,0,0,1115,240,0,0,133,117,422,8,10,0,5,2,0,0,1,777,0,0
137,205,1131,591,4,594,54,586,4,2,2,0,8,0,0,7,0,2,0,1131,0,0,22,265,326,442,313,0,0,1023,218,0,0,149,0,333,8,10,20,4,2,0,0,1,387,0,0
62,296,373,48,57,724,19,717,4,2,7,0,8,32,11,7,0,2,0,373,0,0,31,343,237,175,0,0,0,343,39,116,19,72,0,449,0,1,18,4,3,0,0,2,1173,0,0
80,232,262,199,57,1052,495,1041,2,2,2,1,9,1,11,7,0,2,0,262,0,0,22,103,297,1158,0,0,0,1008,224,0,0,137,18,160,3,11,4,0,2,0,0,1,210,0,0
89,697,1200,629,39,1155,76,1145,2,2,1,1,7,0,0,7,67,2,0,1200,0,0,24,188,204,167,374,0,0,1179,477,484,190,148,0,357,9,8,5,1,1,0,0,1,284,0,0
17,439,1105,587,57,599,174,591,6,2,10,1,8,0,0,7,0,2,0,1105,0,0,15,233,138,748,288,0,0,280,1004,642,243,162,154,351,8,10,12,3,2,0,0,0,733,0,0
236,644,28,108,57,1003,511,993,1,2,2,1,8,0,11,7,0,2,0,28,0,0,4,295,186,964,0,0,0,1064,300,0,0,127,19,443,2,10,12,3,2,0,0,1,1045,0,0
222,180,508,307,57,1087,631,1076,6,2,2,1,8,1,11,7,0,2,0,508,0,0,16,137,166,518,0,0,0,354,1231,528,226,174,217,9,4,1,8,0,3,0,0,2,483,0,0
316,427,752,415,57,765,937,758,1,2,2,1,8,32,4,7,0,2,0,752,0,0,15,296,282,1203,0,0,0,221,1097,642,243,148,204,404,6,10,5,2,2,0,0,0,356,0,0
201,121,300,205,57,647,603,639,1,2,2,1,8,0,11,7,0,2,0,300,0,0,37,258,35,582,0,0,0,712,674,607,242,72,0,127,3,11,12,0,2,0,0,0,1178,0,0
89,691,879,489,57,447,472,441,4,3,10,1,8,0,0,7,0,2,0,879,0,0,24,166,354,321,74,0,0,1190,414,0,0,120,39,134,7,11,29,0,2,0,0,1,450,0,0
248,664,208,179,57,729,653,722,4,2,2,1,8,0,11,7,0,2,0,208,0,0,25,187,335,281,0,0,0,1204,473,140,3,121,311,204,3,10,5,5,2,0,0,1,378,0,0
332,710,762,418,57,281,848,276,6,2,7,1,8,32,11,7,0,2,0,762,0,0,37,78,340,957,0,0,0,650,877,432,242,72,0,366,6,10,8,5,2,0,0,0,531,0,0
191,494,942,545,57,608,597,600,7,5,5,2,1,0,0,7,42,2,0,942,0,0,18,278,143,640,225,0,0,39,157,0,0,172,309,238,8,8,14,0,1,0,0,3,172,0,0
305,305,1000,84,57,863,1049,855,4,2,2,1,8,32,11,7,0,2,0,1000,0,0,15,335,139,178,0,0,0,173,1026,642,243,149,190,74,1,10,6,4,2,0,0,0,909,0,0
181,454,193,175,61,1148,832,1138,6,2,2,0,8,0,11,7,0,2,0,193,0,0,15,195,177,574,17,0,0,521,1167,642,243,69,0,12,3,10,27,4,2,0,0,0,861,0,0
222,165,460,277,57,483,266,476,4,2,7,1,8,1,11,7,0,2,0,460,0,0,37,183,5,425,0,0,0,731,693,54,242,121,305,174,4,9,13,3,2,0,0,0,493,0,0
197,225,1260,669,57,529,77,522,2,5,10,1,0,0,0,7,1,2,0,1260,0,0,37,229,256,488,431,0,0,762,698,332,242,124,0,89,9,1,25,1,3,0,0,0,502,0,0
14,414,868,493,57,730,624,723,6,2,7,2,8,0,0,7,0,2,0,868,0,0,4,333,103,1020,63,0,0,961,470,218,192,191,316,643,7,11,14,0,2,0,0,1,337,0,0
279,779,976,81,57,232,28,228,5,2,7,1,8,14,11,7,0,2,0,976,0,0,28,302,155,458,0,0,0,285,311,0,0,193,0,714,1,10,1,6,2,0,0,0,757,0,0
123,250,1002,526,57,207,990,204,6,2,1,1,8,22,0,7,0,2,0,1002,0,0,15,81,83,71,180,0,0,273,1051,642,243,262,191,478,8,6,22,4,1,0,0,0,104,0,0
150,352,957,544,57,221,604,217,7,2,1,2,5,0,0,7,0,2,0,957,0,0,18,261,179,1115,149,0,0,48,161,0,0,163,109,787,8,8,13,6,1,0,0,3,1133,0,0
157,902,1218,661,57,623,537,615,1,2,7,2,1,0,0,7,0,2,0,1218,0,0,36,312,31,305,392,0,0,774,360,0,0,208,111,697,9,9,24,6,2,0,0,4,623,0,0
53,600,1208,612,22,648,152,640,2,5,10,1,1,1,7,7,0,2,0,1208,0,0,38,207,270,65,382,0,0,888,589,223,118,69,0,215,9,0,5,3,0,0,0,4,36,0,0
124,880,1061,550,54,517,53,510,4,2,2,1,8,13,0,7,6,2,0,1061,0,0,38,4,202,129,232,0,0,802,517,221,9,118,251,62,8,8,23,1,1,0,0,4,654,0,0
276,764,96,139,44,706,677,699,4,2,2,1,8,0,11,7,0,2,0,96,0,0,21,40,300,984,0,0,0,987,339,0,0,126,142,656,3,7,2,1,1,0,0,1,630,0,0
67,198,1249,666,57,409,972,402,6,2,1,1,1,0,0,7,0,2,0,1249,0,0,15,233,138,1150,419,0,0,277,994,0,0,175,485,736,9,10,28,6,2,0,0,0,1195,0,0
134,839,985,531,57,288,237,283,2,2,10,2,1,0,0,7,0,2,0,985,0,0,1,329,344,763,168,0,0,763,122,0,0,208,0,719,8,6,18,6,1,0,0,2,161,0,0
130,112,1172,605,57,722,701,715,6,5,10,2,1,0,0,7,0,2,0,1172,0,0,31,245,14,55,349,0,0,364,32,86,69,107,0,122,8,2,28,5,0,0,0,2,132,0,0
140,288,1142,597,3,37,280,36,6,2,2,1,1,0,0,7,45,2,0,1142,0,0,22,148,2,35,322,0,0,1010,225,0,0,133,0,395,8,11,5,0,2,0,0,1,131,0,0
155,309,849,472,44,856,925,848,4,2,1,2,1,0,0,7,0,2,0,849,0,0,30,117,102,650,1,0,0,784,179,0,0,193,366,146,7,10,22,6,2,0,0,4,1121,0,0
342,925,587,351,57,551,479,544,5,2,2,1,8,32,11,7,0,2,0,587,0,0,15,134,238,1213,0,0,0,536,1093,642,243,8,0,167,5,11,7,6,2,0,0,0,1130,0,0
227,607,221,184,32,1050,295,1039,2,2,2,1,8,0,11,7,0,2,0,221,0,0,25,187,335,1118,0,0,0,1200,469,81,62,113,312,155,3,10,10,3,2,0,0,1,926,0,0
338,873,693,398,57,1030,844,1020,6,2,2,1,8,0,11,7,0,2,0,693,0,0,37,98,264,424,0,0,0,705,738,258,242,166,52,85,6,9,16,2,2,0,0,0,400,0,0
222,161,445,270,57,294,255,289,5,2,2,1,8,0,11,7,0,2,0,445,0,0,37,139,276,731,0,0,0,682,777,499,242,101,0,118,4,9,2,0,2,0,0,0,419,0,0
195,94,106,147,57,320,783,314,5,2,7,1,8,0,11,7,0,2,0,106,0,0,19,77,203,881,0,0,0,1066,276,0,0,174,78,389,3,8,28,0,1,0,0,1,1137,0,0
156,908,930,519,57,148,587,146,5,2,1,1,1,0,0,7,0,2,0,930,0,0,15,106,146,436,134,0,0,295,1060,642,243,257,0,551,8,5,13,5,0,0,0,0,175,0,0
249,678,108,148,57,438,417,432,2,2,5,1,8,0,11,2,0,2,0,108,0,0,18,28,330,926,5,0,0,20,182,642,243,214,0,599,3,8,29,1,1,0,0,3,1201,0,0
121,282,308,36,57,301,1058,295,5,2,7,1,8,1,11,7,0,2,0,308,0,0,29,17,218,246,0,0,0,845,582,596,140,131,118,55,0,11,30,6,2,0,0,4,819,0,0
218,563,169,170,57,824,532,1056,1,2,2,1,8,0,11,7,0,2,0,169,0,0,37,98,264,1164,0,0,0,700,757,122,242,171,42,436,3,9,21,3,2,0,0,0,230,0,0
255,701,596,358,57,406,747,399,4,3,7,1,8,32,11,7,0,2,0,596,0,0,15,316,337,796,0,0,0,202,1020,642,243,236,0,663,5,3,2,1,0,0,0,0,682,0,0
193,521,315,37,57,1102,33,1091,4,2,7,1,8,32,11,7,0,2,0,315,0,0,19,171,129,754,0,0,0,1117,250,0,0,119,97,539,0,11,1,0,2,0,0,1,1244,0,0
305,295,982,82,57,359,782,353,6,3,7,2,8,32,11,7,0,2,0,982,0,0,13,61,303,389,0,0,0,154,79,413,205,170,334,792,1,10,3,1,2,0,0,2,464,0,0
217,556,139,160,57,632,317,624,4,2,2,1,8,0,11,7,0,2,1,139,0,0,11,0,82,858,0,0,0,610,929,98,242,264,5,37,3,9,28,2,2,0,0,0,470,0,0
89,233,1104,586,11,788,640,781,6,2,1,1,1,0,0,7,38,2,0,1104,0,0,24,338,149,1007,291,0,0,1124,387,0,0,132,212,565,8,10,10,2,2,0,0,1,235,0,0
170,20,461,278,57,462,477,455,5,2,2,2,8,0,11,7,0,2,0,461,0,0,18,57,161,310,0,0,0,63,117,0,0,183,296,767,4,9,14,4,2,0,0,3,851,0,0
228,622,487,288,57,335,936,329,5,2,2,1,8,0,11,7,0,2,0,487,0,0,15,223,120,207,0,0,0,159,1009,642,243,194,284,345,4,10,2,3,2,0,0,0,786,0,0
271,760,370,238,57,340,823,334,6,2,2,1,8,0,11,7,0,2,0,370,0,0,15,184,23,1204,9,0,0,207,1100,642,243,243,229,550,4,5,10,5,0,0,0,0,1,0,0
98,757,1146,600,57,358,735,352,2,2,2,1,8,1,0,7,0,2,0,1146,0,0,18,65,345,556,326,0,0,4,198,642,243,183,106,268,8,11,13,0,2,0,0,3,613,0,0
151,910,995,557,57,75,104,74,6,2,1,1,8,0,0,7,0,2,0,995,0,0,37,215,217,186,174,0,0,709,672,117,242,113,176,5,8,9,1,4,2,0,0,0,125,0,0
157,902,1217,661,54,278,957,273,6,2,7,1,1,0,4,7,32,2,0,1217,0,0,11,217,261,1004,391,0,0,427,932,518,242,154,0,170,9,9,24,6,2,0,0,0,334,0,0
80,232,267,199,57,1175,691,1165,4,2,2,1,8,0,11,7,0,2,0,267,0,0,22,136,141,1072,0,0,0,1043,216,0,0,113,0,81,3,11,4,0,2,0,0,1,1070,0,0
244,227,617,372,49,874,586,866,6,2,2,1,8,0,11,7,0,2,0,617,0,0,37,78,340,1147,0,0,0,631,828,193,242,162,147,541,6,8,3,2,1,0,0,0,1108,0,0
274,263,682,395,57,136,589,135,2,2,2,1,8,0,11,7,0,2,0,682,0,0,37,98,264,1210,0,0,0,697,756,314,242,168,0,220,6,9,9,3,2,0,0,0,45,0,0
297,869,198,176,29,451,636,1056,6,2,2,1,8,1,11,7,0,2,0,198,0,0,15,106,146,583,0,0,0,288,1102,642,243,115,0,317,3,10,30,0,2,0,0,0,618,0,0
173,407,413,257,56,1096,464,1085,6,2,2,0,8,9,11,7,0,2,0,413,0,0,35,6,223,489,0,0,0,812,601,414,155,120,393,67,4,8,15,3,1,0,0,4,652,0,0
156,906,1092,579,57,625,517,617,6,5,7,2,1,0,0,7,24,2,0,1092,0,0,11,91,106,251,273,0,0,332,934,0,0,161,23,414,8,10,30,6,2,0,0,0,796,0,0
313,254,1058,585,57,57,740,56,8,2,10,1,8,1,0,7,0,2,0,1058,0,0,2,85,6,884,228,0,0,1195,650,101,194,165,307,693,8,10,9,1,2,0,0,1,969,0,0
52,866,454,275,57,17,834,15,2,2,7,1,1,0,11,7,0,2,0,454,0,0,29,192,123,900,0,0,0,855,553,601,152,202,487,327,4,9,10,1,2,0,0,4,628,0,0
332,702,652,383,5,53,437,52,4,2,2,1,8,0,11,7,0,2,0,652,0,0,35,321,342,531,0,0,0,120,99,197,133,159,139,720,6,9,22,2,2,0,0,3,592,0,0
150,316,1044,567,57,419,1095,412,4,2,1,2,1,0,0,7,0,2,0,1044,0,0,37,140,209,422,220,0,0,566,767,295,242,92,0,111,8,9,16,4,2,0,0,0,815,0,0
171,47,686,397,43,1092,220,1081,6,5,10,2,8,14,4,7,0,2,0,686,0,0,16,149,252,1041,0,0,0,330,3,588,208,173,173,625,6,9,15,1,2,0,0,2,565,0,0
155,367,834,460,54,57,529,56,8,2,1,1,1,0,0,7,0,2,1,834,0,0,2,0,206,961,1,0,0,1217,664,243,146,239,16,483,7,8,18,3,1,0,0,1,983,0,0
316,422,614,370,21,9,392,9,4,2,2,1,8,0,11,7,0,2,0,614,0,0,29,172,96,299,0,0,0,912,613,276,192,54,95,130,6,8,29,5,1,0,0,4,669,0,0
148,363,823,450,57,837,1039,829,6,2,10,1,1,0,0,7,0,2,0,823,0,0,15,296,282,131,1,0,0,246,1065,642,243,260,0,645,7,5,12,3,0,0,0,0,44,0,0
331,693,759,417,57,520,961,513,4,2,7,1,8,32,11,7,0,2,0,759,0,0,4,94,308,524,0,0,0,1205,506,13,135,193,185,336,6,10,7,4,2,0,0,1,1099,0,0
174,71,46,118,57,1035,148,1024,5,2,7,1,8,32,11,7,0,2,0,46,0,0,5,222,173,1013,0,0,0,827,497,453,166,169,0,344,2,11,9,4,2,0,0,4,928,0,0
196,109,194,175,61,160,876,158,6,3,2,4,8,0,11,7,0,2,0,194,0,0,15,195,177,1040,16,0,0,518,1162,642,243,88,0,32,3,10,27,4,2,0,0,0,865,0,0
156,905,1100,581,44,195,849,193,1,2,5,1,1,0,0,7,26,2,0,1100,0,0,11,93,76,894,281,0,0,318,964,0,0,174,395,399,8,10,3,2,2,0,0,0,670,0,0
223,176,749,415,57,83,450,82,4,2,2,1,8,32,11,7,0,2,0,749,0,0,15,184,23,765,0,0,0,212,1116,642,243,115,159,323,6,10,5,2,2,0,0,0,217,0,0
170,36,579,346,18,1046,71,1035,2,2,2,1,8,32,11,7,0,2,0,579,0,0,7,73,292,577,0,0,0,82,94,560,219,190,410,230,5,11,0,5,2,0,0,3,1193,0,0
222,143,530,323,57,271,727,267,6,2,2,0,8,32,11,7,0,2,0,530,0,0,4,333,103,892,0,0,0,947,445,430,204,195,0,588,5,8,11,5,1,0,0,1,222,0,0
4,381,881,491,57,839,59,831,5,2,10,2,8,0,0,7,49,2,0,881,0,0,15,296,282,777,76,0,0,232,1088,642,243,116,0,524,7,11,2,3,2,0,0,0,310,0,0
24,469,918,510,57,381,1037,375,4,2,10,1,8,0,0,7,0,2,0,918,0,0,15,160,265,1154,116,0,0,111,1129,642,243,23,0,372,8,4,26,3,0,0,0,0,1182,0,0
222,175,567,340,57,411,707,404,6,2,2,1,8,32,11,7,0,2,1,567,0,0,11,63,295,1176,0,0,0,558,974,162,242,241,0,105,5,10,9,5,2,0,0,0,251,0,0
222,166,395,248,57,1197,460,1187,5,2,2,1,8,0,11,7,0,2,0,395,0,0,37,98,264,390,0,0,0,704,779,82,242,248,0,411,4,8,28,1,1,0,0,0,957,0,0
239,651,378,241,57,426,323,419,1,2,2,1,8,0,11,7,0,2,0,378,0,0,15,305,47,1105,0,0,0,121,1174,642,243,234,228,617,4,6,8,6,1,0,0,0,1148,0,0
170,28,505,303,57,950,466,941,2,2,2,1,8,0,11,7,0,2,0,505,0,0,5,24,90,775,0,0,0,811,556,539,166,88,447,502,4,11,17,6,2,0,0,4,633,0,0
155,314,884,491,57,249,639,245,1,2,2,1,1,0,0,7,0,2,0,884,0,0,37,139,276,968,78,0,0,673,806,640,242,69,318,166,7,11,2,3,2,0,0,0,246,0,0
217,557,162,168,57,656,569,648,6,2,2,1,8,0,11,7,0,2,0,162,0,0,11,156,234,81,0,0,0,483,783,424,242,176,0,701,3,9,17,6,2,0,0,0,264,0,0
214,553,129,159,57,1152,610,1142,4,2,2,1,8,0,11,7,0,2,0,129,0,0,37,78,340,412,0,0,0,593,794,348,242,184,347,321,3,9,27,1,2,0,0,0,511,0,0
269,118,994,558,57,987,483,977,6,2,1,1,1,0,0,7,0,2,0,994,0,0,15,316,337,145,177,0,0,198,1017,642,243,158,0,561,8,9,2,5,2,0,0,0,140,0,0
225,631,1022,565,57,476,120,469,6,2,1,1,1,0,0,7,0,2,0,1022,0,0,15,306,239,844,200,0,0,201,1185,642,243,113,71,415,8,9,13,1,2,0,0,0,774,0,0
160,780,2,8,57,487,967,480,4,2,7,1,8,32,11,7,0,2,0,2,0,0,1,53,356,287,0,0,0,553,112,0,0,182,155,775,0,8,17,0,1,0,0,2,558,0,0
174,65,19,105,57,544,950,537,6,2,2,1,8,14,11,7,0,2,0,19,0,0,5,24,90,1142,0,0,0,819,530,109,81,111,356,26,2,10,7,6,2,0,0,4,1039,0,0
201,119,202,177,20,479,238,472,1,2,2,1,8,0,11,7,0,2,0,202,0,0,11,95,163,19,0,0,0,429,954,190,242,169,32,66,3,10,2,2,2,0,0,0,900,0,0
130,113,978,552,29,1163,155,1153,2,2,10,2,5,0,0,7,0,2,0,978,0,0,38,216,169,433,163,0,0,867,526,527,18,191,170,600,8,9,25,5,2,0,0,4,627,0,0
67,199,1179,650,57,731,932,724,6,2,5,2,8,1,0,7,0,2,0,1179,0,0,4,333,103,1064,353,0,0,964,464,594,128,202,93,702,9,9,5,3,2,0,0,1,216,0,0
194,515,240,189,19,642,400,634,6,2,2,1,8,0,11,7,0,2,0,240,0,0,4,34,175,949,0,0,0,1057,275,0,0,159,135,128,3,10,19,4,2,0,0,1,266,0,0
39,526,955,537,57,324,952,318,6,2,1,1,1,14,4,7,0,2,0,955,0,0,2,221,116,205,148,0,0,1085,567,500,210,176,242,662,8,8,30,1,1,0,0,1,1028,0,0
297,867,480,284,57,903,837,895,2,2,2,1,8,0,11,7,0,2,0,480,0,0,11,213,327,1024,0,0,0,494,882,406,242,168,0,172,4,10,28,6,2,0,0,0,434,0,0
169,6,712,403,48,911,774,902,2,2,7,2,8,32,11,7,0,2,0,712,0,0,15,316,337,1185,0,0,0,218,1024,642,243,192,0,192,6,9,21,0,2,0,0,0,1046,0,0
289,278,204,178,57,140,788,139,6,2,7,1,8,0,11,7,0,2,0,204,0,0,11,326,246,778,15,0,0,405,845,0,0,154,0,193,3,10,4,4,2,0,0,0,385,0,0
343,933,766,419,57,136,250,135,6,2,7,1,8,32,11,7,0,2,0,766,0,0,37,98,264,359,0,0,0,692,746,262,242,154,30,41,6,10,9,6,2,0,0,0,947,0,0
53,594,877,337,56,421,387,414,2,5,10,1,0,0,0,7,0,2,0,877,0,0,37,140,209,821,72,0,0,551,774,5,242,147,0,496,5,10,26,6,2,0,0,0,1138,0,0
297,870,241,189,29,175,347,173,6,2,2,1,8,0,11,7,0,2,0,241,0,0,29,172,96,248,0,0,0,900,608,239,147,101,337,94,3,10,19,4,2,0,0,4,191,0,0
194,517,327,213,57,639,487,631,6,2,2,1,8,0,11,7,0,2,0,327,0,0,25,338,149,937,0,0,0,1112,337,0,0,119,375,337,3,1,30,5,3,0,0,1,1032,0,0
147,820,854,498,27,361,533,355,6,2,7,1,1,1,0,7,0,2,0,854,0,0,20,56,228,1121,315,0,0,972,416,0,0,138,0,487,7,1,26,6,3,0,0,1,576,0,0
233,632,142,162,57,506,714,500,5,2,2,1,8,0,11,7,0,2,0,142,0,0,11,115,262,692,0,0,0,511,793,213,242,146,298,165,3,9,8,5,2,0,0,0,755,0,0
328,660,690,398,57,400,275,393,6,2,2,1,8,0,11,7,0,2,0,690,0,0,37,139,276,686,0,0,0,688,731,286,242,176,68,119,6,9,16,2,2,0,0,0,1141,0,0
133,287,1129,594,57,111,626,111,1,2,10,1,8,1,1,7,0,2,0,1129,0,0,6,175,117,324,312,0,0,790,352,0,0,205,0,685,8,11,26,5,2,0,0,4,485,0,0
127,942,14,100,26,123,519,21,2,2,2,1,8,0,11,7,0,1,0,14,0,0,35,59,191,799,0,0,0,885,621,100,150,197,43,113,2,9,0,2,2,0,0,4,1236,0,0
150,328,1118,584,57,286,855,281,5,2,1,1,1,0,0,7,0,2,0,1118,0,0,2,0,109,349,301,0,0,1230,642,497,130,187,20,162,8,10,7,6,2,0,0,1,984,0,0
195,106,744,411,57,920,810,911,5,2,2,0,8,32,11,7,0,2,0,744,0,0,25,338,149,939,0,0,0,1110,338,0,0,149,0,90,6,10,30,4,2,0,0,1,84,0,0
306,336,645,379,39,1027,825,1017,8,2,2,1,8,0,11,7,0,2,0,645,0,0,32,178,131,1057,0,0,0,520,22,0,0,185,258,309,6,8,17,1,1,0,0,2,1073,1,0
32,95,1119,573,57,139,470,138,1,2,10,1,1,0,0,7,0,2,0,1119,0,0,19,171,129,663,302,0,0,1138,252,0,0,130,158,383,8,10,0,5,2,0,0,1,388,0,0
155,364,352,229,57,339,773,333,4,2,2,1,1,32,11,7,0,2,0,352,0,0,15,184,23,1028,0,0,0,204,1107,642,243,230,363,689,4,4,28,0,0,0,0,0,937,0,0
67,193,1223,621,39,113,629,113,2,2,1,3,8,14,0,7,0,2,0,1223,0,0,4,10,182,337,396,0,0,1013,261,0,0,178,276,96,9,7,9,2,1,0,0,1,611,0,0
156,898,1251,668,53,130,915,129,1,2,0,1,1,0,0,7,28,2,0,1251,0,0,11,169,65,243,421,0,0,412,851,445,242,92,0,452,9,1,22,0,3,0,0,0,702,0,0
17,421,860,496,57,994,118,984,8,2,1,1,8,0,0,7,0,2,0,860,0,0,15,203,121,700,55,0,0,136,1036,642,243,117,0,194,7,11,18,4,2,0,0,0,460,0,0
174,70,34,109,57,12,88,11,4,2,7,1,8,32,11,7,0,2,0,34,0,0,29,172,96,443,0,0,0,916,615,427,33,252,0,447,2,10,18,2,2,0,0,4,501,0,0
284,794,15,103,5,74,197,73,1,2,2,0,8,7,11,7,0,2,0,15,0,0,37,229,256,88,0,0,0,747,684,128,242,132,3,355,2,10,29,5,2,0,0,0,234,0,0
192,509,146,164,57,1008,1004,998,5,2,2,1,8,0,11,7,0,2,0,146,0,0,37,224,55,1015,0,0,0,743,670,257,242,137,416,538,3,9,12,1,2,0,0,0,925,0,0
289,273,235,188,39,580,225,572,5,2,2,1,8,0,11,7,0,2,0,235,0,0,37,248,71,1012,0,0,0,555,747,619,242,162,279,520,3,10,18,3,2,0,0,0,876,0,0
113,782,916,513,57,847,955,839,5,2,10,1,1,14,4,7,74,2,0,916,0,0,15,184,23,376,113,0,0,216,1104,642,243,224,0,526,8,4,18,3,0,0,0,0,56,0,0
223,183,632,375,57,843,763,835,2,2,2,0,8,5,11,7,0,2,0,632,0,0,37,139,276,973,0,0,0,675,808,67,242,59,450,515,6,8,8,0,1,0,0,0,655,0,0
52,854,1257,672,57,373,688,367,2,5,2,2,1,0,0,7,0,2,0,1257,0,0,38,216,170,427,427,0,0,866,527,631,149,133,0,368,9,1,6,5,3,0,0,4,244,0,0
64,212,972,551,57,26,14,25,2,2,2,1,8,0,0,7,0,2,0,972,0,0,38,216,169,153,160,0,0,868,558,312,109,154,417,42,8,9,0,2,2,0,0,4,265,0,0
80,232,268,199,57,305,692,299,4,2,2,1,8,0,11,7,0,2,0,268,0,0,22,250,181,670,0,0,0,1026,213,0,0,159,0,93,3,11,4,0,2,0,0,1,719,0,0
93,745,350,43,57,704,1098,696,5,2,7,1,8,32,11,7,0,2,0,350,0,0,22,134,150,289,0,0,0,1003,245,0,0,138,330,440,0,11,21,5,2,0,0,1,467,0,0
29,484,886,487,57,836,423,828,2,2,7,1,8,25,0,7,0,2,0,886,0,0,15,316,337,1159,80,0,0,196,1014,642,243,163,461,293,7,11,27,5,2,0,0,0,329,0,0
47,548,1243,666,57,932,946,923,4,2,1,1,8,14,5,7,0,2,0,1243,0,0,15,41,30,561,412,0,0,284,1021,642,243,124,484,183,9,10,28,6,2,0,0,0,551,0,0
150,343,124,166,5,717,673,710,2,2,1,1,9,0,0,7,0,2,0,124,0,0,18,268,42,1066,47,0,0,10,184,642,243,201,145,790,3,9,14,3,2,0,0,3,1014,0,0
170,32,534,324,57,1135,901,1125,6,2,2,1,8,32,11,7,0,2,0,534,0,0,4,205,111,237,0,0,0,1037,325,0,0,167,463,563,5,8,22,6,1,0,0,1,163,0,0
343,922,635,375,57,129,302,128,5,2,2,1,8,25,11,7,0,2,0,635,0,0,11,63,295,711,0,0,0,548,928,549,242,51,406,396,6,8,8,0,1,0,0,0,1150,0,0
215,134,291,204,57,403,8,396,4,2,2,1,8,0,11,7,0,2,0,291,0,0,11,271,284,653,0,0,0,497,904,334,242,81,137,424,3,11,10,6,2,0,0,0,860,0,0
236,641,819,72,57,669,1061,661,4,3,5,1,8,32,11,7,0,2,0,819,0,0,19,118,115,506,0,0,0,1086,292,0,0,147,197,33,1,8,10,3,1,0,0,1,720,0,0
277,771,70,129,29,674,637,666,1,2,2,1,8,1,11,7,0,2,0,70,0,0,15,288,339,585,0,0,0,91,1152,642,243,235,222,762,3,4,29,0,0,0,0,0,864,0,0
194,515,239,189,19,635,400,627,6,2,2,1,8,0,11,7,0,2,0,239,0,0,25,338,149,669,0,0,0,1146,356,0,0,119,0,363,3,10,19,4,2,0,0,1,676,0,0
209,534,523,318,54,269,684,265,1,5,7,1,8,1,11,7,0,2,0,523,0,0,15,181,21,729,14,0,0,149,1198,642,243,221,209,639,5,5,10,0,0,0,0,0,1118,0,0
184,475,39,113,57,579,72,571,1,2,7,1,8,32,11,7,0,2,0,39,0,0,11,322,196,320,45,0,0,475,985,131,242,221,37,568,2,11,22,3,2,0,0,0,799,0,0
222,162,425,260,57,876,457,868,1,2,2,1,8,0,11,7,0,2,0,425,0,0,37,139,276,1190,0,0,0,662,728,417,242,178,192,421,4,8,21,2,1,0,0,0,220,0,0
188,82,559,339,15,224,583,220,6,2,2,0,8,22,11,7,0,2,0,559,0,0,16,196,157,158,0,0,0,338,6,586,224,175,335,364,5,10,8,4,2,0,0,2,594,0,0
248,669,118,153,38,931,540,922,4,2,2,1,8,0,11,7,0,2,0,118,0,0,25,187,335,533,0,0,0,1202,484,441,88,184,0,217,3,8,8,3,1,0,0,1,885,0,0
305,357,141,161,57,1209,807,1199,1,2,2,1,8,0,11,7,0,2,0,141,0,0,11,322,196,1061,0,0,0,470,981,474,242,225,249,688,3,9,2,6,2,0,0,0,1008,0,0
